pair_ID	topics_euclidean_dist	topic0	topic1	topic2	topic3	topic4	topic5	topic6	topic7	topic8	topic9	topic10	topic11	topic12	topic13	topic14	topic15	topic16	topic17	topic18	topic19	topic20	topic21	topic22	topic23	topic24	ttopics_euclidean_dist	ttopic0	ttopic1	ttopic2	ttopic3	ttopic4	ttopic5	ttopic6	ttopic7	ttopic8	ttopic9	ttopic10	ttopic11	ttopic12	ttopic13	ttopic14	ttopic15	ttopic16	ttopic17	ttopic18	ttopic19	ttopic20	ttopic21	ttopic22	ttopic23	ttopic24
8041	1.256023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.912727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857	0.000000	0.000000	0.000000	0.796174	0.000000	0.000000	0.540469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.584625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8044	1.101584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.607770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857	0.000000	0.000000	0.000000	0.530002	0.000000	0.000000	0.348171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.399599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.453189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054068	0.000000	0.000000	0.381876	0.201974	0.000000	0.000000	0.000000	0.000000	0.000000	0.125835	0.000000	0.000000	0.000000	0.000000
8049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.317794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.224714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.224714	0.000000	0.000000	0.000000	0.000000
8050	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016000	0.000000	0.000000	0.408260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.194340	0.000000	0.000000	0.000000	0.201430	0.000000	0.000000	0.000000	0.000000	0.000000	0.095732	0.000000	0.000000	0.000000	0.281371
8055	0.849717	0.000000	0.000000	0.524600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.479268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.322067	0.336732	0.862781	0.000000	0.000000	0.000000	0.265422	0.000000	0.000000	0.000000	0.581245	0.000000	0.000000	0.000000	0.000000	0.000000	0.368194	0.000000	0.000000	0.447806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.149760	0.000000	0.000000	0.000000	0.104838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.106944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8059	0.818217	0.000000	0.000000	0.524875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.627682	0.000000	0.897185	0.000000	0.000000	0.000000	0.683723	0.000000	0.000000	0.000000	0.580916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8060	0.817591	0.000000	0.000000	0.524431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.627238	0.000000	0.827277	0.000000	0.000000	0.000000	0.579021	0.000000	0.000000	0.000000	0.581099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.106990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8064	0.778170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.554235	0.546235	0.000000	0.000081	0.000000	0.000000	0.000057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8065	1.025818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.590360	0.808000	0.000000	0.000006	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8067	0.040494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028634	0.000000	0.000000	0.149981	0.106053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.106053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8068	0.695446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.521107	0.460536	0.000000	0.251527	0.000000	0.212246	0.133396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020564	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8069	1.019528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.365858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.502713	0.808000	0.000000	0.615089	0.457836	0.000000	0.410719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8071	0.410389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.337603	0.225648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059383	0.000000	0.000000	0.552230	0.351955	0.000000	0.410719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8072	1.024158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.337262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.531309	0.808000	0.000000	0.552199	0.351866	0.000000	0.410727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279332	0.157049	0.073616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.189496
8076	0.262679	0.000000	0.000000	0.188578	0.182863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.174588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123453	0.123453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8077	0.256242	0.000000	0.000000	0.000000	0.201918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.893665	0.000000	0.726865	0.000000	0.280522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.436543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032278
8079	0.049870	0.000000	0.000000	0.000000	0.049870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.863727	0.156978	0.653290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.321640	0.437199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8084	0.226174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159929	0.000000	0.000000	0.192273	0.136308	0.135556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8089	0.514964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.416171	0.000000	0.000000	0.000000	0.189904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236489	0.000000	0.000000	0.513673	0.000000	0.266502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139620	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.416344	0.000000	0.000000	0.000000	0.000000	0.000000
8090	0.560478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.416358	0.000000	0.000000	0.000000	0.000000	0.369447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065497	0.000000	0.000000	0.441485	0.000000	0.206284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.364499	0.000000	0.000000	0.000000	0.000000	0.000000
8091	0.282175	0.000000	0.197013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202013	0.000000	0.000000	0.000000	0.050590	0.000000	0.000000	0.032147	0.000000	0.000000	0.000000	0.000000	0.038537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8092	0.244593	0.000000	0.170435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.175435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.398042	0.000000	0.000000	0.298597	0.000000	0.000000	0.000000	0.000000	0.211438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.145494	0.000000
8093	0.254486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177069	0.000000	0.000000	0.000000	0.000000	0.000000	0.182783	0.000000	0.000000	0.000000	0.000230	0.000000	0.000000	0.000163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8094	0.221665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159572	0.000000	0.000000	0.000000	0.000000	0.000000	0.153858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.491315	0.000000	0.000000	0.009590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.352108	0.000000	0.342518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8095	1.130441	0.000000	0.880000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.685570	0.000000	0.000000	0.000000	0.000000	0.000000	0.183001	0.000000	0.000000	0.000000	0.500357	0.000000	0.000000	0.214988	0.000000	0.000000	0.000000	0.000000	0.415017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8096	1.139544	0.000000	0.880000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.163221	0.000000	0.000000	0.000000	0.000000	0.000000	0.705350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.603455	0.000000	0.000000	0.220539	0.000000	0.000000	0.000000	0.000000	0.408611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176170	0.000000	0.342814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8104	1.112758	0.598040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.217960	0.000000	0.000000	0.000000	0.000000	0.000000	0.912727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.858855	0.000000	0.157233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.403195	0.000000	0.000000	0.000000	0.412805	0.000000	0.000000	0.000000	0.170399	0.000000	0.000000	0.000000	0.592367	0.000000	0.000000	0.000000	0.000000
8105	0.858461	0.598017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.217983	0.000000	0.135156	0.000000	0.000000	0.000000	0.445133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339711	0.000000	0.534555	0.000000	0.169751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.403209	0.000000	0.000000	0.000000	0.050591	0.000000	0.108987	0.000000	0.000000	0.000000	0.000000	0.000000	0.282699	0.000000	0.000000	0.000000	0.000000
8108	1.118718	0.598004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.217996	0.000000	0.000000	0.000000	0.000000	0.000000	0.920000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.594507	0.000000	0.129514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.403209	0.000000	0.000000	0.000000	0.122162	0.000000	0.000000	0.000000	0.134125	0.000000	0.000000	0.000000	0.375732	0.000000	0.000000	0.000000	0.000000
8109	0.060360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042681	0.000000	0.042681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147866	0.000000	0.000000	0.147866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8110	0.160853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113740	0.000000	0.113740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.288674	0.000000	0.000000	0.000000	0.233710	0.000000	0.000000	0.078590	0.000000	0.000000	0.150120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023892	0.000000
8119	0.322771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8120	0.534667	0.010000	0.010000	0.010000	0.357063	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.395063	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.061677	0.010000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.000000	0.048000	0.010000	0.010000	0.010000	0.000000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000
8121	0.503450	0.334865	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.372865	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.068586	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.048000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
8124	1.182111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.182111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000	0.000000	0.862857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8126	1.194682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.880000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.194682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000	0.000000	0.880000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8127	0.354942	0.000000	0.000000	0.278775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216767	0.000000	0.035523	0.501221	0.131185	0.000000	0.000000	0.000000	0.000000	0.000000	0.396087	0.015557	0.000000	0.000000	0.000000	0.000000	0.000000	0.277282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8129	0.185383	0.000000	0.129070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185846	0.133398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8134	1.125904	0.000000	0.904000	0.602903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294874	1.015533	0.235056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221224	0.000000	0.000000	0.000000	0.000000	0.000000	0.290295	0.000000	0.904000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160092	0.000000	0.000000
