@relation 'semeval_preprocessed'
@attribute 'pair_ID' integer
@attribute 'lex_count_sw_s1' numeric
@attribute 'lex_count_sw_s2' numeric
@attribute 'lex_count_sw_dif' numeric
@attribute 'JCN_sum_max' numeric
@attribute 'lex_overlap_rem_0sw' numeric
@attribute 'lex_overlap_rem_1sw' numeric
@attribute 'lex_overlap_rem_2sw' numeric
@attribute 'lex_overlap_rem_3sw' numeric
@attribute 'syn_count_dif_NPs' numeric
@attribute 'syn_count_dif_VPs' numeric
@attribute 'syn_count_dif_PPs' numeric
@attribute 'relatedness_groundtruth' numeric

@data
8683,5,7,2,0.23,0.143,0.077,0.077,0.077,2,2,1,3.0
8684,7,4,3,0.157,0.143,0.077,0.077,0.077,3,2,2,3.0
8685,5,7,2,0.234,0.143,0.077,0.077,0.077,2,2,1,2.3
8686,7,5,2,0.234,0.143,0.077,0.077,0.077,2,2,1,2.4
8689,4,5,1,1000,0.7,0.667,0.667,0.667,1,1,1,4.9
8690,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,1,4.3
8691,5,3,2,1000,0.5,0.556,0.556,0.556,1,1,2,4.3
8692,3,4,1,1000,0.5,0.571,0.571,0.571,0,0,0,3.8
8696,5,5,0,1000,0.8,0.778,0.778,0.778,0,0,0,4.6
8697,5,6,1,1000,0.909,0.9,0.9,0.9,0,0,0,3.4
8699,6,6,0,1000,0.917,0.909,0.909,0.909,0,0,0,3.8
8702,5,6,1,1000,0.5,0.455,0.455,0.455,1,0,1,3.7
8705,8,8,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.6
8708,9,9,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.2
8709,8,7,1,1000,0.417,0.364,0.364,0.364,0,0,1,4.1
8712,9,8,1,1000,0.385,0.333,0.333,0.333,0,0,1,2.9
8716,3,2,1,1000,0.75,0.857,0.857,0.857,0,0,0,4.4
8719,3,3,0,0.374,0.25,0.286,0.286,0.286,1,0,1,1.6
8724,6,5,1,1000,0.909,0.9,0.9,0.9,0,0,0,3.1
8728,5,5,0,1000,0.6,0.556,0.556,0.556,0,0,0,3.7
8738,3,5,2,1000,0.625,0.571,0.571,0.571,0,0,0,4.1
8739,5,4,1,1000,0.75,0.714,0.714,0.714,0,0,0,3.7
8741,7,7,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.5
8742,7,7,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.0
8743,4,5,1,1000,0.8,0.778,0.778,0.778,0,0,1,4.9
8746,7,6,1,1000,0.667,0.636,0.636,0.636,0,0,0,3.285
8748,7,5,2,1000,0.667,0.636,0.636,0.636,0,0,0,3.6
8749,5,7,2,1000,0.667,0.636,0.636,0.636,0,0,0,4.35
8750,6,7,1,1000,0.727,0.7,0.7,0.7,1,0,1,4.6
8751,7,7,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.1
8753,5,6,1,1000,0.9,0.889,0.889,0.889,0,0,0,3.8
8756,6,5,1,1000,0.556,0.5,0.5,0.5,0,0,0,3.9
8757,7,5,2,1000,0.364,0.3,0.3,0.3,1,0,1,3.3
8759,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.9
8760,5,3,2,1000,0.667,0.625,0.625,0.625,1,0,0,3.5
8766,5,8,3,1000,0.273,0.2,0.2,0.2,0,1,0,2.2
8767,8,3,5,1000,0.273,0.2,0.2,0.2,1,1,0,2.6
8768,6,6,0,1000,1,1,1,1,0,0,0,4.9
8775,6,3,3,1000,0.333,0.273,0.273,0.273,1,0,1,3.6
8777,10,10,0,1000,0.938,0.933,0.933,0.933,0,0,0,4.4
8779,8,8,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.2
8781,8,10,2,1000,0.5,0.467,0.467,0.467,2,0,2,3.1
8783,10,8,2,1000,0.625,0.6,0.6,0.6,2,0,2,3.7
8784,10,8,2,1000,0.5,0.467,0.467,0.467,2,0,2,3.6
8787,4,4,0,1000,0.714,0.667,0.667,0.667,0,0,0,4.0
8790,5,4,1,1000,0.545,0.5,0.5,0.5,1,0,1,4.1
8791,4,5,1,1000,0.5,0.444,0.444,0.444,1,0,1,3.8
8794,5,4,1,1000,0.6,0.556,0.556,0.556,1,0,1,4.3
8796,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,3.6
8800,6,4,2,1000,0.556,0.5,0.5,0.5,0,0,0,3.9
8801,4,6,2,1000,0.778,0.75,0.75,0.75,0,0,0,4.3
8805,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.4
8813,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,4.5
8814,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,3.2
8815,4,4,0,1000,0.875,0.875,0.875,0.875,0,0,0,5.0
8816,4,4,0,1000,0.75,0.714,0.714,0.714,0,0,0,3.7
8822,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.8
8823,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.7
8830,4,8,4,1000,0.385,0.333,0.333,0.333,2,1,1,3.9
8834,11,11,0,1000,0.933,0.929,0.929,0.929,0,0,0,4.4
8836,11,6,5,1000,0.4,0.357,0.357,0.357,1,1,2,3.7
8838,6,11,5,1000,0.333,0.286,0.286,0.286,1,1,2,2.8
8842,6,7,1,1000,0.833,0.818,0.818,0.818,0,0,0,4.9
8844,4,6,2,1000,0.455,0.4,0.4,0.4,0,0,0,2.8
8846,7,4,3,1000,0.417,0.364,0.364,0.364,0,0,0,2.9
8848,7,4,3,1000,0.417,0.364,0.364,0.364,0,0,0,3.4
8852,6,6,0,1000,0.9,0.889,0.889,0.889,0,0,0,3.6
8854,6,9,3,1000,0.727,0.7,0.7,0.7,0,1,0,3.6
8856,6,8,2,1000,0.9,0.889,0.889,0.889,0,1,0,4.3
8858,11,9,2,1000,0.765,0.75,0.75,0.75,0,0,1,4.2
8859,9,9,0,1000,0.933,0.929,0.929,0.929,0,0,0,3.7
8862,9,10,1,1000,0.467,0.429,0.429,0.429,0,0,0,3.8
8867,4,3,1,1000,0.429,0.333,0.333,0.333,1,0,1,3.3
8869,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.7
8873,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,0,3.7
8875,4,3,1,1000,0.5,0.4,0.4,0.4,1,0,1,4.2
8876,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.1
8878,3,3,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.3
8879,3,3,0,1000,0.875,0.857,0.857,0.857,0,0,0,2.9
8888,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.5
8892,4,11,7,1000,0.167,0.118,0.118,0.118,4,1,2,1.6
8894,2,4,2,1000,0.571,0.571,0.571,0.571,0,0,1,4.9
8901,3,3,0,1000,0.286,0.333,0.333,0.333,0,0,1,2.7
8902,2,3,1,1000,0.286,0.333,0.333,0.333,0,0,1,3.6
8903,7,6,1,1000,0.8,0.778,0.778,0.778,1,0,1,4.2
8907,6,7,1,1000,0.385,0.333,0.333,0.333,0,1,1,3.7
8908,9,7,2,1000,0.25,0.2,0.2,0.2,1,1,2,2.5
8913,5,4,1,1000,0.857,0.833,0.833,0.833,0,0,0,4.3
8914,12,12,0,1000,0.933,0.929,0.929,0.923,0,0,0,3.8
8915,12,12,0,1000,0.933,0.929,0.929,0.923,0,0,0,3.4
8916,12,4,8,1000,0.2,0.143,0.143,0.154,3,1,2,2.3
8917,12,4,8,1000,0.267,0.214,0.214,0.231,3,1,2,4.4
8918,4,12,8,1000,0.2,0.143,0.143,0.154,3,1,2,3.7
8924,4,4,0,1000,0.875,0.875,0.875,0.875,0,0,0,2.5
8926,4,4,0,1000,0.5,0.5,0.5,0.5,0,0,0,3.2
8932,9,9,0,1000,0.933,0.929,0.929,0.929,0,0,0,4.6
8934,16,9,7,1000,0.476,0.45,0.45,0.45,4,0,4,3.9
8936,14,9,5,1000,0.526,0.5,0.5,0.5,3,0,3,4.1
8937,15,9,6,1000,0.55,0.526,0.526,0.526,3,0,3,3.1
8941,8,8,0,1000,0.938,0.938,0.938,0.938,0,0,0,4.9
8942,8,8,0,1000,0.875,0.867,0.867,0.867,1,0,0,3.1
8943,8,4,4,1000,0.188,0.188,0.188,0.188,3,0,4,3.1
8944,4,8,4,1000,0.188,0.133,0.133,0.133,4,0,4,2.0
8945,6,8,2,1000,0.312,0.267,0.267,0.267,2,1,3,3.4
8948,9,9,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.6
8949,9,9,0,1000,0.917,0.909,0.909,0.909,0,0,0,3.9
8952,9,8,1,1000,0.667,0.636,0.636,0.636,1,0,0,3.815
8955,9,8,1,1000,0.667,0.636,0.636,0.636,1,0,0,3.2
8956,8,9,1,1000,0.75,0.727,0.727,0.727,1,0,0,3.3
8957,8,8,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.8
8958,8,8,0,1000,0.923,0.917,0.917,0.917,0,0,0,3.4
8959,6,4,2,1000,0.727,0.7,0.7,0.7,0,0,1,4.385
8961,6,8,2,1000,0.385,0.333,0.333,0.333,1,1,0,3.8
8964,8,4,4,1000,0.308,0.25,0.25,0.25,1,1,1,3.5
8965,8,4,4,1000,0.308,0.25,0.25,0.25,1,1,1,3.1
8966,5,5,0,1000,0.917,0.909,0.909,0.909,0,0,0,5.0
8967,5,5,0,1000,0.909,0.9,0.9,0.9,0,0,0,3.1
8972,5,5,0,1000,0.643,0.615,0.615,0.615,0,0,0,4.1
8973,5,5,0,1000,0.5,0.462,0.462,0.462,0,0,0,3.5
8976,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,3.8
8977,6,5,1,1000,0.778,0.75,0.75,0.75,0,0,0,4.7
8978,5,5,0,1000,0.889,0.875,0.875,0.875,0,0,0,3.7
8980,6,5,1,1.087,0.364,0.3,0.3,0.3,1,1,1,3.2
8982,6,5,1,1.089,0.364,0.3,0.3,0.3,1,1,1,3.0
8983,5,6,1,1.085,0.364,0.3,0.3,0.3,1,1,1,3.8
8987,6,6,0,1000,0.9,0.889,0.889,0.889,0,0,0,3.6
8988,5,6,1,0.537,0.455,0.4,0.4,0.4,0,1,0,3.2
8992,6,6,0,1000,0.6,0.556,0.556,0.556,0,0,0,3.9
8994,7,7,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.3
8996,9,7,2,1000,0.692,0.667,0.667,0.667,1,0,1,5.0
8998,7,9,2,1000,0.308,0.25,0.25,0.25,1,0,1,3.4
8999,7,7,0,1000,0.583,0.545,0.545,0.545,0,0,0,4.3
9000,7,7,0,1000,0.636,0.6,0.6,0.6,0,0,0,4.3
9001,7,7,0,1000,0.5,0.455,0.455,0.455,0,0,0,3.7
9005,5,5,0,1000,0.889,0.875,0.875,0.875,0,0,0,3.7
9006,6,6,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.6
9011,5,6,1,1000,0.667,0.625,0.625,0.625,0,0,1,4.2
9015,11,9,2,1000,0.812,0.8,0.8,0.8,1,0,1,4.7
9017,11,7,4,1000,0.188,0.133,0.133,0.133,2,0,2,2.8
9019,9,7,2,0.417,0.143,0.077,0.077,0.077,1,0,1,2.8
9021,7,9,2,0.417,0.143,0.077,0.077,0.077,1,0,1,3.5
9024,6,6,0,1000,0.9,0.889,0.889,0.889,0,0,0,4.6
9028,4,6,2,1000,0.1,0.111,0.111,0.111,1,0,1,3.9
9030,6,4,2,1000,0.2,0.111,0.111,0.111,1,0,1,4.1
9031,4,6,2,1000,0.7,0.667,0.667,0.667,1,1,1,4.7
9033,4,4,0,1000,0.9,0.889,0.889,0.889,0,0,0,4.5
9035,4,4,0,1000,0.3,0.222,0.222,0.222,1,0,0,3.3
9037,6,4,2,1000,0.3,0.222,0.222,0.222,0,1,1,4.0
9038,4,4,0,1000,0.333,0.25,0.25,0.25,1,0,0,3.1
9039,4,4,0,1000,0.333,0.25,0.25,0.25,1,0,0,3.6
9040,7,6,1,1000,0.733,0.714,0.692,0.75,1,1,1,4.9
9041,6,6,0,1000,0.917,0.909,0.9,0.9,0,0,0,3.7
9044,6,5,1,1000,0.583,0.545,0.6,0.6,1,0,1,4.3
9045,6,5,1,1000,0.583,0.545,0.6,0.6,1,0,1,3.6
9046,7,5,2,1000,0.6,0.571,0.615,0.667,2,1,2,4.2
9050,5,5,0,1000,0.917,0.917,0.917,0.917,0,0,0,3.6
9051,5,4,1,1000,0.75,0.818,0.818,0.818,1,0,1,4.8
9053,5,5,0,1000,0.5,0.5,0.5,0.5,0,1,1,4.0
9054,5,5,0,1000,0.583,0.583,0.583,0.583,1,1,0,3.8
9058,7,4,3,1000,0.667,0.625,0.625,0.625,1,0,1,4.1
9066,4,7,3,1000,0.556,0.5,0.5,0.5,1,0,1,3.5
9067,3,3,0,1000,0.857,0.857,0.857,0.857,0,0,0,4.9
9068,3,3,0,1000,0.857,0.857,0.857,0.857,0,0,0,3.67
9070,6,6,0,1000,0.9,0.9,0.9,0.9,0,0,0,3.8
9071,3,6,3,1000,0.4,0.4,0.4,0.4,1,0,1,2.5
9073,3,6,3,0.253,0.3,0.3,0.3,0.3,1,0,1,3.1
9074,3,6,3,0.253,0.3,0.3,0.3,0.3,1,0,1,3.0
9075,3,6,3,0.253,0.3,0.3,0.3,0.3,1,0,1,2.8
9077,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,3.2
9078,3,4,1,1000,0.7,0.667,0.667,0.667,1,0,0,4.9
9080,3,4,1,1000,0.75,0.714,0.714,0.714,1,0,0,3.2
9083,4,4,0,0.67,0.5,0.444,0.444,0.444,0,0,0,1.5
9085,4,4,0,1000,0.889,0.875,0.875,0.875,0,0,0,5.0
9086,4,4,0,1000,0.889,0.875,0.875,0.875,0,0,0,3.9
9090,7,4,3,0.277,0.167,0.091,0.091,0.091,3,1,1,2.4
9094,7,7,0,1000,0.769,0.75,0.75,0.75,0,0,0,4.6
9095,7,7,0,1000,0.923,0.917,0.917,0.917,0,0,0,3.9
9096,8,6,2,1000,0.818,0.8,0.8,0.8,1,0,0,4.4
9097,7,6,1,1000,0.909,0.9,0.9,0.9,0,0,0,3.95
9098,8,7,1,1000,0.385,0.333,0.333,0.333,0,0,1,2.9
9099,7,7,0,1000,0.308,0.25,0.25,0.25,1,0,1,3.1
9101,7,6,1,1000,0.308,0.25,0.25,0.25,1,0,1,3.2
9103,8,8,0,1000,0.933,0.929,0.929,0.929,0,0,0,4.9
9106,7,8,1,1000,0.923,0.917,0.917,0.909,0,0,0,3.0
9108,8,8,0,1000,0.333,0.286,0.286,0.286,1,0,2,2.7
9109,7,8,1,1000,0.333,0.286,0.286,0.286,1,0,2,2.5
9110,7,9,2,1000,0.312,0.267,0.267,0.267,1,0,2,2.2
9113,4,5,1,1000,0.889,0.889,0.889,0.889,0,0,0,3.4
9117,7,4,3,1000,0.267,0.286,0.286,0.286,1,1,1,3.2
9126,6,7,1,0.365,0.214,0.154,0.154,0.154,0,0,2,1.2
9127,7,6,1,0.882,0.214,0.154,0.154,0.154,0,0,2,2.4
9129,6,7,1,0.882,0.214,0.154,0.154,0.154,0,0,2,2.55
9131,9,10,1,1000,0.857,0.846,0.846,0.846,1,1,0,3.0
9133,6,6,0,1000,0.875,0.857,0.857,0.857,0,0,0,3.5
9134,9,8,1,1000,0.583,0.545,0.545,0.545,1,0,0,4.2
9137,10,6,4,1000,0.5,0.462,0.462,0.462,2,2,0,3.4
9139,4,4,0,1000,0.857,1,1,1,0,0,0,5.0
9140,4,5,1,1000,0.75,0.75,0.75,0.75,1,1,0,3.1
9141,4,4,0,1000,0.778,0.75,0.75,0.75,1,1,0,4.8
9142,5,4,1,1000,0.9,0.889,0.889,0.889,0,0,0,3.8
9146,5,4,1,1000,0.667,0.75,0.75,0.75,0,0,0,3.7
9147,4,4,0,1000,0.778,0.75,0.75,0.75,1,1,0,4.165
9148,6,6,0,1000,0.8,0.778,0.778,0.778,0,0,1,4.5
9150,15,12,3,1000,0.9,0.895,0.895,0.895,1,0,1,4.6
9153,6,15,9,1000,0.25,0.211,0.211,0.211,4,1,4,1.4
9155,15,6,9,1000,0.25,0.211,0.211,0.211,4,1,4,2.4
9156,6,15,9,1000,0.25,0.211,0.211,0.211,4,1,4,2.7
9159,7,7,0,1000,1,1,1,1,0,0,0,5.0
9160,7,7,0,1000,0.9,0.889,0.889,0.889,0,0,0,2.9
9161,8,7,1,1000,0.455,0.4,0.4,0.4,1,0,1,3.6
9167,5,5,0,1000,0.9,0.889,0.889,0.889,0,0,0,3.1
9171,5,5,0,1000,0.727,0.7,0.7,0.7,0,0,0,3.5
9172,5,5,0,1000,0.727,0.7,0.7,0.7,0,0,0,3.5
9177,5,6,1,1000,0.75,0.727,0.727,0.727,1,0,0,4.9
9181,5,2,3,1000,0.182,0.2,0.2,0.2,2,0,2,3.5
9183,5,2,3,1000,0.273,0.3,0.3,0.3,2,0,2,3.8
9184,5,3,2,1000,0.625,0.571,0.571,0.571,0,0,1,4.8
9185,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.4
9186,6,6,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.7
9187,7,6,1,1000,0.846,0.833,0.833,0.833,1,1,0,4.4
9189,7,3,4,1000,0.308,0.25,0.25,0.25,2,2,1,3.2
9192,3,6,3,1000,0.364,0.3,0.3,0.3,1,1,1,3.9
9193,12,10,2,1000,0.933,0.929,0.929,0.929,0,0,1,4.8
9194,10,10,0,1000,0.933,0.929,0.929,0.929,0,0,0,3.5
9196,7,7,0,1000,0.917,0.917,0.917,0.917,0,0,0,2.8
9206,5,8,3,1000,0.2,0.143,0.143,0.143,1,1,1,3.9
9208,7,8,1,1000,0.231,0.167,0.167,0.167,1,1,1,3.7
9212,7,6,1,1000,0.833,0.818,0.8,0.8,1,1,0,3.9
9213,6,4,2,1000,0.667,0.625,0.625,0.625,1,0,1,4.9
9215,6,6,0,1000,0.2,0.111,0.125,0.125,0,0,1,3.6
9222,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.5
9223,5,4,1,1000,0.75,0.714,0.714,0.714,1,1,0,4.0
9230,5,5,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.1
9233,7,5,2,1000,0.8,0.778,0.778,0.778,1,0,1,4.2
9235,7,5,2,1000,0.545,0.5,0.5,0.5,1,0,1,4.065
9236,5,7,2,1000,0.636,0.6,0.6,0.6,1,0,1,3.5
9238,10,10,0,1000,0.944,0.941,0.941,0.941,0,0,0,4.5
9239,10,10,0,1000,0.944,0.941,0.941,0.941,0,0,0,4.0
9240,8,8,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.8
9241,8,8,0,1000,0.917,0.909,0.909,0.909,0,0,0,3.3
9247,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.5
9249,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.8
9250,6,6,0,1000,0.9,0.889,0.889,0.889,0,0,0,3.8
9254,6,4,2,0.232,0.1,0,0,0,1,1,0,1.1
9255,6,4,2,1000,0.2,0.111,0.111,0.111,1,1,0,1.5
9259,9,9,0,1000,0.857,0.846,0.846,0.846,0,0,0,3.2
9262,5,9,4,1000,0.429,0.385,0.385,0.385,2,0,2,2.8
9264,9,5,4,1000,0.429,0.385,0.385,0.385,2,0,2,2.4
9269,10,5,5,1000,0.214,0.231,0.231,0.231,2,1,1,3.5
9272,7,10,3,0.649,0.214,0.154,0.154,0.154,1,1,1,2.1
9273,7,10,3,1000,0.214,0.154,0.154,0.154,1,1,1,3.2
9274,6,6,0,1000,0.778,0.778,0.778,0.778,0,0,0,4.5
9275,6,6,0,1000,0.889,0.889,0.889,0.889,0,0,0,3.6
9280,6,5,1,1000,0.5,0.444,0.444,0.444,0,0,1,4.2
9281,5,6,1,1000,0.3,0.333,0.333,0.333,0,0,1,2.9
9284,6,6,0,1000,0.889,0.875,0.875,0.875,0,0,0,3.8
9285,7,6,1,1000,0.9,0.889,0.889,0.889,0,1,1,4.4
9288,7,6,1,0.267,0.3,0.222,0.222,0.222,0,0,1,2.9
9292,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.1
9293,5,4,1,1000,0.889,0.875,0.875,0.875,0,0,0,3.4
9295,8,8,0,1000,0.917,0.909,0.909,0.909,0,0,0,3.4
9297,8,4,4,0.268,0.333,0.273,0.273,0.273,0,0,1,3.7
9299,5,8,3,0.272,0.333,0.273,0.273,0.273,0,0,1,3.5
9300,4,8,4,0.272,0.333,0.273,0.273,0.273,0,0,1,4.0
9305,4,7,3,0.175,0.273,0.3,0.3,0.3,2,0,1,3.6
9307,7,4,3,0.175,0.3,0.222,0.222,0.222,2,0,1,3.5
9308,4,7,3,0.175,0.364,0.3,0.3,0.3,2,0,1,2.8
9309,4,7,3,0.175,0.364,0.3,0.3,0.3,2,0,1,3.8
9313,6,5,1,1000,0.75,0.714,0.714,0.714,0,0,0,2.8
9315,6,4,2,0.181,0.25,0.143,0.143,0.143,1,0,1,1.7
9319,4,4,0,1000,0.75,0.75,0.75,0.75,0,0,0,5.0
9323,9,9,0,1000,0.938,0.933,0.933,0.933,0,0,0,3.9
9326,4,9,5,1000,0.188,0.133,0.133,0.133,2,0,2,3.9
9327,9,4,5,1000,0.125,0.133,0.133,0.133,2,0,2,2.8
9328,9,4,5,1000,0.125,0.133,0.133,0.133,2,0,2,3.5
9329,4,9,5,1000,0.125,0.133,0.133,0.133,2,0,2,3.365
9330,11,12,1,1000,0.789,0.778,0.778,0.778,0,0,1,4.65
9335,12,13,1,1000,0.579,0.556,0.556,0.556,1,0,1,3.7
9337,12,13,1,1000,0.55,0.526,0.526,0.526,1,0,1,3.4
9338,12,12,0,1000,0.579,0.556,0.556,0.556,1,0,1,4.7
9342,10,10,0,1000,0.941,0.938,0.938,0.933,0,0,0,3.7
9343,11,8,3,1000,0.222,0.176,0.176,0.188,2,2,1,3.6
9344,8,10,2,1000,0.235,0.188,0.188,0.2,1,1,0,2.9
9349,3,3,0,1000,0.875,0.875,0.875,0.875,0,0,0,3.6
9350,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.5
9351,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.6
9354,3,4,1,1000,0.375,0.375,0.375,0.375,0,0,0,3.4
9356,3,4,1,1000,0.5,0.5,0.5,0.5,0,0,0,3.5
9361,5,3,2,1000,0.444,0.375,0.375,0.375,1,0,1,4.0
9362,3,5,2,1000,0.444,0.375,0.375,0.375,1,0,1,4.1
9367,7,8,1,1000,0.933,0.929,0.929,0.929,0,0,0,4.3
9368,7,7,0,1000,0.929,0.923,0.923,0.917,0,0,0,4.7
9369,7,7,0,1000,0.929,0.923,0.923,0.917,0,0,0,3.5
9370,7,7,0,1000,0.5,0.462,0.462,0.462,0,0,0,3.1
9373,7,8,1,1000,0.4,0.357,0.357,0.357,0,0,0,3.1
9374,7,7,0,1000,0.429,0.385,0.385,0.385,0,0,0,2.5
9375,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,4.5
9377,10,10,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.4
9385,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.1
9386,4,2,2,1000,0.571,0.571,0.571,0.571,1,0,1,4.6
9387,5,4,1,1000,0.875,0.875,0.875,0.875,0,0,0,4.0
9388,2,4,2,1000,0,0,0,0,1,0,1,2.0
9389,4,5,1,1000,0.25,0.25,0.25,0.25,0,0,0,3.2
9391,4,4,0,1000,0.286,0.286,0.286,0.286,0,0,0,2.6
9393,8,8,0,1000,0.929,0.923,0.923,0.923,0,0,0,4.4
9394,8,9,1,1000,0.933,0.929,0.929,0.929,0,0,0,3.8
9395,11,9,2,1000,0.824,0.812,0.812,0.812,1,1,1,4.4
9400,9,9,0,1000,0.562,0.533,0.533,0.533,1,0,2,3.8
9402,5,5,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.4
9407,5,6,1,0.602,0.273,0.2,0.2,0.2,1,0,2,2.2
9408,6,5,1,1000,0.4,0.333,0.333,0.333,1,0,2,4.2
9412,6,6,0,1000,0.923,0.923,0.923,0.923,0,0,0,4.0
9413,5,5,0,1000,0.875,0.875,0.875,0.875,0,0,0,4.3
9414,4,5,1,1000,0.75,0.75,0.75,0.75,0,0,0,2.7
9423,8,8,0,1000,0.889,0.889,0.889,0.889,0,0,0,4.1
9426,19,8,11,1000,0.304,0.273,0.286,0.3,4,1,3,3.765
9427,8,17,9,1000,0.3,0.263,0.278,0.278,3,1,2,2.6
9430,5,5,0,1000,0.818,0.8,0.8,0.8,0,0,0,2.8
9431,3,3,0,1000,0.875,0.875,0.875,0.875,0,0,0,4.8
9434,3,5,2,1000,0.636,0.7,0.7,0.7,0,0,1,3.3
9435,5,3,2,1000,0.7,0.778,0.778,0.778,0,0,1,4.4
9436,3,5,2,1000,0.545,0.6,0.6,0.6,0,0,1,2.915
9437,5,3,2,1000,0.636,0.7,0.7,0.7,0,0,1,4.3
9438,3,6,3,1000,0.556,0.5,0.5,0.5,1,0,0,4.3
9439,6,6,0,1000,0.889,0.875,0.875,0.875,0,0,0,3.8
9442,9,6,3,1000,0.438,0.4,0.4,0.4,2,1,2,3.4
9444,9,3,6,1000,0.25,0.2,0.2,0.2,3,1,2,3.7
9445,9,6,3,1000,0.375,0.333,0.333,0.333,2,1,2,2.6
9447,6,6,0,1000,0.9,1,1,1,0,0,0,4.9
9448,6,6,0,1000,0.9,0.9,0.9,0.9,0,0,0,4.3
9449,6,6,0,1000,0.7,0.667,0.667,0.667,0,1,1,3.6
9451,6,6,0,1000,0.9,0.889,0.875,0.875,0,0,0,3.335
9455,6,6,0,1000,0.5,0.5,0.5,0.5,0,0,0,3.3
9456,6,6,0,1000,0.6,0.556,0.625,0.625,0,1,1,3.4
9457,6,6,0,1000,0.6,0.556,0.556,0.556,0,0,0,3.2
9461,9,8,1,1000,0.923,0.917,0.909,0.909,0,0,0,4.0
9462,6,8,2,1000,0.333,0.273,0.3,0.3,1,0,2,3.7
9465,8,6,2,0.672,0.25,0.182,0.2,0.2,1,0,2,2.0
9467,8,8,0,1000,0.929,0.923,0.923,0.923,0,0,0,4.8
9469,2,2,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.3
9471,8,2,6,0.204,0.214,0.154,0.154,0.154,1,1,2,3.515
9473,8,2,6,0.24,0.214,0.154,0.154,0.154,1,1,2,4.4
9475,2,8,6,0.204,0.214,0.154,0.154,0.154,1,1,2,3.7
9482,4,6,2,1000,0.5,0.444,0.444,0.444,1,0,1,3.4
9488,4,5,1,1000,0.889,0.875,0.875,0.875,0,0,0,2.9
9489,7,5,2,1000,0.636,0.6,0.6,0.6,1,1,1,4.4
9492,6,4,2,1000,0.273,0.2,0.2,0.2,2,1,1,3.2
9493,7,4,3,1000,0.545,0.5,0.5,0.5,2,0,2,4.2
9495,5,5,0,1000,0.778,0.75,0.75,0.75,0,0,0,3.7
9496,7,7,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.4
9497,7,7,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.2
9499,7,5,2,1000,0.308,0.25,0.25,0.25,0,0,1,3.0
9502,7,5,2,1000,0.308,0.25,0.25,0.25,0,0,1,2.8
9504,7,7,0,1000,0.833,0.818,0.818,0.818,0,0,0,4.1
9506,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.5
9510,7,3,4,1000,0.333,0.273,0.273,0.273,2,1,1,4.2
9512,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.9
9515,6,6,0,1000,0.9,0.889,0.889,0.889,0,0,0,3.5
9516,6,4,2,1000,0.444,0.375,0.375,0.375,0,0,1,3.1
9517,4,6,2,1000,0.4,0.333,0.333,0.333,0,0,1,3.0
